business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,price_level
OPERATIONAL,"Daan Mogot Rd No.50 B, Wijaya Kusuma, Grogol petamburan, Jakarta, 11460, Indonesia","{'location': {'lat': -6.1616016, 'lng': 106.771696}, 'viewport': {'northeast': {'lat': -6.160180020107279, 'lng': 106.7730583298927}, 'southwest': {'lat': -6.162879679892723, 'lng': 106.7703586701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ibis budget Jakarta Daan Mogot,"[{'height': 4446, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117565828533551048801"">Hotel ibis budget Jakarta Daan Mogot</a>'], 'photo_reference': 'AUGGfZmuzijmnuDxHmWs0t4rXR7-nKmBeFyIV62P9LEEHGBaJmpwxXY0A08MB2PfchiqfKtT4oouNr6GGGu94We24fY2LTAuxFneJXPrAWWhrNSHNyjEuMOhYSAC_owfaq_UmpnPPCFhHaDhVBYNyKiye6NXW4ZelYemEbW7Me-Ci9NHcHSl', 'width': 3744}]",ChIJtYRuQkv2aS4R4ANPUKO-0H8,"{'compound_code': 'RQQC+9M Wijaya Kusuma, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQQC+9M'}",4.2,ChIJtYRuQkv2aS4R4ANPUKO-0H8,"['lodging', 'point_of_interest', 'establishment']",2491,,https://www.google.com/maps/place/?q=place_id:ChIJtYRuQkv2aS4R4ANPUKO-0H8,
OPERATIONAL,"Jl. Dr. Susilo Raya No.4 Blok C-1, RT.1/RW.5, Grogol, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11450, Indonesia","{'location': {'lat': -6.1659469, 'lng': 106.7909284}, 'viewport': {'northeast': {'lat': -6.164715870107278, 'lng': 106.7922837798927}, 'southwest': {'lat': -6.167415529892722, 'lng': 106.7895841201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel 88 Grogol,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113411878931507915090"">Kezia Zebua</a>'], 'photo_reference': 'AUGGfZlloS64QxpD-7QEgWg9kVVGOtT3rOs0uzVzT2J8M7DJbZPnbQ8zlsEh-kbmMHa0LH9IlrsSAyGC8kRppbnfhAEChWyTRC60i0W9xch7xmV39f822hkIipS3xi6L4FAGV78oqRonvl5qpXn1e9Js3LVGGktijL2b8P5nJUWc9QLuGqQt', 'width': 3000}]",ChIJac9AQGj2aS4RPS_jpB5Omss,"{'compound_code': 'RQMR+J9 Grogol, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQMR+J9'}",4.1,ChIJac9AQGj2aS4RPS_jpB5Omss,"['lodging', 'point_of_interest', 'establishment']",1938,,https://www.google.com/maps/place/?q=place_id:ChIJac9AQGj2aS4RPS_jpB5Omss,
OPERATIONAL,"Jl. Aranda No.1, RT.1/RW.1, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","{'location': {'lat': -6.1818713, 'lng': 106.7920374}, 'viewport': {'northeast': {'lat': -6.180646170107278, 'lng': 106.7934785298927}, 'southwest': {'lat': -6.183345829892722, 'lng': 106.7907788701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,B Fashion Hotel,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117394864319136600388"">B Fashion Hotel</a>'], 'photo_reference': 'AUGGfZn6YdQK2Q7l8vleiXHq-H86MF_4CzviWoyp_P_Ip4pExc7gHYNDv2cmedsvAGr21Aa5y2-nVbj-SWZdXmtnFYzAPNX4h6TfzkJXQObCbYjkLHvU7YoReqe6qBXV2veXzDzLZctdMB8LjS9sQgGQXT7k4tLjvxv3hzCMGQP-UtiS_3Q', 'width': 800}]",ChIJ7QVykPT2aS4REUm54q_Na7A,"{'compound_code': 'RQ9R+7R South Tanjung Duren, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ9R+7R'}",4.4,ChIJ7QVykPT2aS4REUm54q_Na7A,"['night_club', 'bar', 'spa', 'lodging', 'point_of_interest', 'establishment']",4727,,https://www.google.com/maps/place/?q=place_id:ChIJ7QVykPT2aS4REUm54q_Na7A,
OPERATIONAL,"Letjen S. Parman St No.3, RT.12/RW.2, North Tanjung Duren, Grogol petamburan, West Jakarta City, Jakarta 11470, Indonesia","{'location': {'lat': -6.1716617, 'lng': 106.7877756}, 'viewport': {'northeast': {'lat': -6.170371920107278, 'lng': 106.7894350298927}, 'southwest': {'lat': -6.173071579892722, 'lng': 106.7867353701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Tropic Suites Hotel Jakarta,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108694440959403873356"">Joni Cong</a>'], 'photo_reference': 'AUGGfZnA2LuwzfFYIbYKn1YybB4BVNoJ8p2D-R7MvfYrQOxzOXaHWwoB0ERVEbkMpsy_Ei05INY_F3MR8awDps3KKoJvSEHM-R_ypbYlb_6S9M6KQhwNUDxxlXsRiwADrygbUXV9EMRlml_WZ0vCPgMgm_LwbsQPI0AqKE7nVjCov_Mq9BU2', 'width': 4032}]",ChIJSwILTiT2aS4Rbqsd3ZBf3hk,"{'compound_code': 'RQHQ+84 North Tanjung Duren, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQHQ+84'}",4.3,ChIJSwILTiT2aS4Rbqsd3ZBf3hk,"['lodging', 'real_estate_agency', 'point_of_interest', 'establishment']",4069,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJSwILTiT2aS4Rbqsd3ZBf3hk,
OPERATIONAL,"Jl. Arjuna Utara No.26, RT.11/RW.2, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","{'location': {'lat': -6.1848337, 'lng': 106.7853437}, 'viewport': {'northeast': {'lat': -6.183563170107278, 'lng': 106.7866947798927}, 'southwest': {'lat': -6.186262829892722, 'lng': 106.7839951201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Front One Boutique Hotel Taman Anggrek by Azana,"[{'height': 1373, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105441333020593241575"">A Google User</a>'], 'photo_reference': 'AUGGfZkPpKKA8Y1_9jee_u7gEX7yr1wn7Z_nUZ290GEhs2NiYyyLtnNIUp9hSELMcntwBnxC1-gXLj2ikuCARsshop1wW9BGo_fRNw4bF6xVZwOd5uLl_M8EYNOVkqdaGpsIzWENlLSmnyjDaK-VWnDLU74I-2bTPThLtdu9qeWUmobMDOQF', 'width': 2440}]",ChIJs5z9ScX3aS4RQpQh3LnZp04,"{'compound_code': 'RQ8P+34 South Tanjung Duren, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ8P+34'}",4.9,ChIJs5z9ScX3aS4RQpQh3LnZp04,"['lodging', 'point_of_interest', 'establishment']",200,,https://www.google.com/maps/place/?q=place_id:ChIJs5z9ScX3aS4RQpQh3LnZp04,
OPERATIONAL,"Jl. Tanjung Duren Raya No.1, RT.1/RW.5, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","{'location': {'lat': -6.1740853, 'lng': 106.7875555}, 'viewport': {'northeast': {'lat': -6.172724220107278, 'lng': 106.7888374798927}, 'southwest': {'lat': -6.175423879892722, 'lng': 106.7861378201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Bulevar Tanjung Duren Jakarta,"[{'height': 3619, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116771408594849380591"">Hotel Banian Bulevar</a>'], 'photo_reference': 'AUGGfZk64sRuv2mRQjtYk8u52PbOZ6xtigRryz-pQHazVQFfIJb5Df8jHb5XZ0jSCCGloNXx9RfDfxTvxpO1qccAu-PXNbAmRVG_xqpadh-4w6MqlcaGE5_kWuNd_uFNjNDa_1dYI9tOwbNDNeqZqthGPL-zHpMcTiqxwrVG9lhR8YC46irP', 'width': 3000}]",ChIJjR85OFn2aS4RHtjxwRbjDb8,"{'compound_code': 'RQGQ+92 North Tanjung Duren, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQGQ+92'}",3.5,ChIJjR85OFn2aS4RHtjxwRbjDb8,"['lodging', 'point_of_interest', 'establishment']",1436,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJjR85OFn2aS4RHtjxwRbjDb8,
OPERATIONAL,"Jl. Taman Daan Mogot IV No.4, RT.1/RW.1, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","{'location': {'lat': -6.1675252, 'lng': 106.7838414}, 'viewport': {'northeast': {'lat': -6.166175470107278, 'lng': 106.7851935798927}, 'southwest': {'lat': -6.168875129892721, 'lng': 106.7824939201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Loewy’s Home,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107598712536992001798"">A Google User</a>'], 'photo_reference': 'AUGGfZlb_ljq8EfUzTpxlWB701ynsgR9whVPeccsI9L1flUtVSzWn8WURJW9RVfkXJZSadGQ3ezgQE56DkSz_QNNwi1G8otf4J_rnBotMl1elq_nSkonKY-MclbSzGIDc3S7z-FgVFJfQ-nnehF6CTjpBfDxodFMNqAoe_LY1SjBr-72Alj4', 'width': 3024}]",ChIJozW_Yk73aS4RIGQRWhpsWuc,"{'compound_code': 'RQJM+XH North Tanjung Duren, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQJM+XH'}",4.7,ChIJozW_Yk73aS4RIGQRWhpsWuc,"['lodging', 'point_of_interest', 'establishment']",258,,https://www.google.com/maps/place/?q=place_id:ChIJozW_Yk73aS4RIGQRWhpsWuc,
OPERATIONAL,"Jl. Dr. Susilo Raya No.4, RT.1/RW.3, Grogol, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11450, Indonesia","{'location': {'lat': -6.165915, 'lng': 106.79637}, 'viewport': {'northeast': {'lat': -6.164563020107278, 'lng': 106.7977168798927}, 'southwest': {'lat': -6.167262679892722, 'lng': 106.7950172201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Amaris Grogol,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117201636245794847983"">dhani sumpena</a>'], 'photo_reference': 'AUGGfZnJeo3KekPzrCQ6BFdTGTQ76amUw2cEi2K3G0omP2QqS-v-fTEziSqvwzlZFnRxrxWTvFEGJYghH6P-yi46SQtGqakUCw4ArpT5IlIEanPqlKNcatwJjjPzqPFc3o-z5cAjFz2o5si2TZps5URs8eAUfw1ixysSOkZenNuimjtSZcX0', 'width': 1920}]",ChIJ4Q8WFkP2aS4R3rYV94R29F0,"{'compound_code': 'RQMW+JG Grogol, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQMW+JG'}",4.3,ChIJ4Q8WFkP2aS4R3rYV94R29F0,"['lodging', 'point_of_interest', 'establishment']",1574,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ4Q8WFkP2aS4R3rYV94R29F0,
OPERATIONAL,"Jl. Tawakal Ujung Raya No.3A, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440, Indonesia","{'location': {'lat': -6.171539, 'lng': 106.7923619}, 'viewport': {'northeast': {'lat': -6.170170520107278, 'lng': 106.7936769798927}, 'southwest': {'lat': -6.172870179892722, 'lng': 106.7909773201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Casa Calma Hotel Grogol,"[{'height': 3883, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103411501065161867196"">Chrisna Siahaan</a>'], 'photo_reference': 'AUGGfZmXPhRA6O8O9wWe3WAasyDtX5MWk6L21pIaENt0DKurvrYGeyy9uopggGKUHqtNv5LHDI_f23D5lszjgvmxSLwgYmvNu2bMaMI1ZIf3F22L8KFXasOrxc3X1-fiVQgbL34Ap9IoGYa32lvF4ym_4qlgWfCw2Gu0VwkSFfd2z6VUOyT6', 'width': 2913}]",ChIJV7bmD-f3aS4RxMGzu3NiFk0,"{'compound_code': 'RQHR+9W Tomang, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQHR+9W'}",4.6,ChIJV7bmD-f3aS4RxMGzu3NiFk0,"['lodging', 'point_of_interest', 'establishment']",224,,https://www.google.com/maps/place/?q=place_id:ChIJV7bmD-f3aS4RxMGzu3NiFk0,
OPERATIONAL,"Jl. Arjuna Sel. No.4, RT.2/RW.8, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480, Indonesia","{'location': {'lat': -6.1850629, 'lng': 106.789864}, 'viewport': {'northeast': {'lat': -6.183627970107279, 'lng': 106.7912664298927}, 'southwest': {'lat': -6.186327629892723, 'lng': 106.7885667701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mega Anggrek Hotel,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110545664220441671133"">Mega Anggrek Hotel</a>'], 'photo_reference': 'AUGGfZk_5nKEpYi0RRnTNwfGBoqfNOFInQXtmIoeoLlpN2FgCnjhe20i_cZgShII3LxJGMxuFJ0TXzRwFWxJK2DxrQLDpvPTO5N4nqXiKVt20lQ_Y_Iqp18D8Nly35n0C2Y9mqZr1oiY7NZLvLyQm2DULL48zsg9MOW4ZTFBPssDB3rAFBRi', 'width': 800}]",ChIJNXBVs_z2aS4RiAD1wqjm5QI,"{'compound_code': 'RQ7Q+XW South Tanjung Duren, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQ7Q+XW'}",4.1,ChIJNXBVs_z2aS4RiAD1wqjm5QI,"['lodging', 'point_of_interest', 'establishment']",3978,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJNXBVs_z2aS4RiAD1wqjm5QI,
OPERATIONAL,"Jl. Dr. Susilo Raya No.113 C8, RT.5/RW.5, Grogol, Kec. Grogol petamburan, kota, Daerah Khusus Ibukota Jakarta 11450, Indonesia","{'location': {'lat': -6.166132999999999, 'lng': 106.789935}, 'viewport': {'northeast': {'lat': -6.164685970107278, 'lng': 106.7911774798927}, 'southwest': {'lat': -6.167385629892721, 'lng': 106.7884778201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Feodora Hotel grogol,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108584137915792020225"">Secretraveler Team</a>'], 'photo_reference': 'AUGGfZl_Wtg-QhRL0qA1O53xAMY_6-Zk9srQW9L7A-VsfGPKjMlZHLYyDDgwO7FanJsts-scLnCBwpNKFvFwLw6M6SAZFdGLauRbZlItkCHfiWK9H2VxZg6QV3ceWPHfLUwXUKFbZa_ssLE0PNPGwEC3I0iXKba9h6ncOnGUy3CqfV3Zwy4P', 'width': 4160}]",ChIJFyPkFEP2aS4RGO4aNFvmBbg,"{'compound_code': 'RQMQ+GX Grogol, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQMQ+GX'}",3.8,ChIJFyPkFEP2aS4RGO4aNFvmBbg,"['lodging', 'point_of_interest', 'establishment']",757,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJFyPkFEP2aS4RGO4aNFvmBbg,
OPERATIONAL,"Jl. Prof. DR. Latumeten III No.12 6, RT.8/RW.5, Jelambar, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460, Indonesia","{'location': {'lat': -6.1607151, 'lng': 106.7898981}, 'viewport': {'northeast': {'lat': -6.159411170107277, 'lng': 106.7912545798927}, 'southwest': {'lat': -6.162110829892722, 'lng': 106.7885549201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Puri Maju,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102867907824065688766"">A Google User</a>'], 'photo_reference': 'AUGGfZlo6kAnxidqmWu45IF5etWtCoYIqP6i0gBLxpaMUdrlOVytJOVmOrNJ0b9mjZ0TjodK0MnaQzH0tR5vcUbR8GWtnhwTsmuFknuMm3VkUpExuwrWqoZ8qYT8NTgaG3SI3Y8LVyTtOhgtNlYsDFhfAavcv7vfhY8CPztAUv7IdYm2Hzh0', 'width': 3024}]",ChIJlZcU1lD3aS4RwkV--GTEy80,"{'compound_code': 'RQQQ+PX Jelambar, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQQQ+PX'}",4.5,ChIJlZcU1lD3aS4RwkV--GTEy80,"['lodging', 'point_of_interest', 'establishment']",139,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJlZcU1lD3aS4RwkV--GTEy80,
OPERATIONAL,"Jalan Kyai Tapa No.215 Grogol, RT.5/RW.9, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11450, Indonesia","{'location': {'lat': -6.1666764, 'lng': 106.7951316}, 'viewport': {'northeast': {'lat': -6.165329770107278, 'lng': 106.7964814798927}, 'southwest': {'lat': -6.168029429892722, 'lng': 106.7937818201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Gloria Suites Jakarta,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102177290167213708453"">Marcell Chriz</a>'], 'photo_reference': 'AUGGfZn_9j4XavWWKl2iBEXEKmAFxcpmAmdGpg257kRTRO311jb4ulA3WeHSLoPlHr_YMJO5ZEJtSNoMZPrI-LsYcDAx3YcGefhtFKtolw694awyvOldxAweyHfqAp8uZg0-9yj0BjVNfHInt_MNjSZEEsjaNPtSm3R5FVKm1ARSapvYpmbK', 'width': 4624}]",ChIJFWiIb2j2aS4RPRLcMEH9s5U,"{'compound_code': 'RQMW+83 Tomang, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQMW+83'}",3.5,ChIJFWiIb2j2aS4RPRLcMEH9s5U,"['lodging', 'point_of_interest', 'establishment']",289,,https://www.google.com/maps/place/?q=place_id:ChIJFWiIb2j2aS4RPRLcMEH9s5U,
OPERATIONAL,"Jl. Tawakal Ujung No.14, RT.1/RW.8, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440, Indonesia","{'location': {'lat': -6.1721613, 'lng': 106.792901}, 'viewport': {'northeast': {'lat': -6.170844820107277, 'lng': 106.7942035798927}, 'southwest': {'lat': -6.173544479892721, 'lng': 106.7915039201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Central Park Mall,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107654245904783620098"">A Google User</a>'], 'photo_reference': 'AUGGfZmJk04ukW0yond0_6zA-UPr6e7XB9nWiu_cYKuJtZd-grvrfCANLcyMCpOUUfbDlqxGxcp_QIxNriXhPyinbRrB3T6P9rO0INZCqpPkX7umrivI8Y1DKNWaafhHG2lazst9gVxYk34zpieLGh-SoZZJCpVjGFwxPypjsIiUjOKwPXh6', 'width': 900}]",ChIJR2toldn3aS4R7rIGQ8XZcpw,"{'compound_code': 'RQHV+45 Tomang, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQHV+45'}",4.3,ChIJR2toldn3aS4R7rIGQ8XZcpw,"['lodging', 'point_of_interest', 'establishment']",244,,https://www.google.com/maps/place/?q=place_id:ChIJR2toldn3aS4R7rIGQ8XZcpw,
OPERATIONAL,"Jl. Dr. Susilo IV No.11 A, RT.1/RW.5, Grogol, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11450, Indonesia","{'location': {'lat': -6.161506999999999, 'lng': 106.791199}, 'viewport': {'northeast': {'lat': -6.160247270107277, 'lng': 106.7925117798927}, 'southwest': {'lat': -6.162946929892721, 'lng': 106.7898121201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 110 Feodora Hotel,"[{'height': 428, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108324224015304296430"">Feodora Hotel Grogol</a>'], 'photo_reference': 'AUGGfZmeiMxvXzcnw_qTIVW8O_YWqsMcVM44p8ImcgLnPH69lad5f6QBck1As7LYM73Dwp4mob0FcXaLKhqyQXAjD9BZoNoAwUETTxGA9DO0Dc8FpDVajg-Z5XNnABWRUaCJf-US3ocsrhE0UqCCJdjPw708shLNlpnlqpO5fS7cdFfCTq_f', 'width': 761}]",ChIJL63yd0H2aS4REAmlQoXhBVQ,"{'compound_code': 'RQQR+9F Grogol, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQQR+9F'}",3.8,ChIJL63yd0H2aS4REAmlQoXhBVQ,"['lodging', 'point_of_interest', 'establishment']",227,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJL63yd0H2aS4REAmlQoXhBVQ,
OPERATIONAL,"Jl. Tawakal VI No.3A, RT.2/RW.6, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440, Indonesia","{'location': {'lat': -6.170076799999999, 'lng': 106.7968433}, 'viewport': {'northeast': {'lat': -6.168725820107277, 'lng': 106.7981858798927}, 'southwest': {'lat': -6.171425479892721, 'lng': 106.7954862201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Cove T63,"[{'height': 3982, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115306095686429732198"">A Google User</a>'], 'photo_reference': 'AUGGfZn_Enhe7NNmBl046OvikEzcSugRloggrVge5vAuAcbKXCVv-aSjY5vEiBn814E65l18uZ-NDQsaOptpjrwOB_7jUSmdA_aTXTWc_ojDQcimvssngYXkSkq8jj3j4hEzdayGrEPlrqSV0iKJ6A2Kign4QlQM7UVH9-gZ17frwv77t53L', 'width': 5973}]",ChIJ26ifBmf2aS4RBOHg0Da6V3E,"{'compound_code': 'RQHW+XP Tomang, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQHW+XP'}",4.2,ChIJ26ifBmf2aS4RBOHg0Da6V3E,"['lodging', 'point_of_interest', 'establishment']",387,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ26ifBmf2aS4RBOHg0Da6V3E,
OPERATIONAL,"Jalan tanjung duren raya blok a5 kav, no 8, RT.7/RW.4, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","{'location': {'lat': -6.175002999999999, 'lng': 106.7800524}, 'viewport': {'northeast': {'lat': -6.173653570107278, 'lng': 106.7813573298927}, 'southwest': {'lat': -6.176353229892722, 'lng': 106.7786576701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Plus near Mall Ciputra Jakarta,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104121150517995930791"">A Google User</a>'], 'photo_reference': 'AUGGfZn7Djm8ArUt77-tvDBZgWkXMF1INUaoWGgkc4rO80spXJYSJpqvkxEpjUvRoEWcliAp62_MdMlyuaXxSzA9cMt9TTi9df8KvhD82au1z_GpYTzY6BJpJVNqgjARobHaj6u0_MNoVOB2DhcXtOlXvBpBG7PCvr-JKHy1S6JL_E_hmfv7', 'width': 900}]",ChIJRW9BBFf2aS4R9Pr1B557_LM,"{'compound_code': 'RQFJ+X2 North Tanjung Duren, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQFJ+X2'}",4.1,ChIJRW9BBFf2aS4R9Pr1B557_LM,"['lodging', 'point_of_interest', 'establishment']",296,,https://www.google.com/maps/place/?q=place_id:ChIJRW9BBFf2aS4R9Pr1B557_LM,
OPERATIONAL,"Jl. Raya Daan Mogot No.111 4, RT.4/RW.2, Wijaya Kusuma, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460, Indonesia","{'location': {'lat': -6.164704, 'lng': 106.7790429}, 'viewport': {'northeast': {'lat': -6.163342970107277, 'lng': 106.7803847298927}, 'southwest': {'lat': -6.166042629892721, 'lng': 106.7776850701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pondok Citra,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110715575411026193387"">hendrik nursalim</a>'], 'photo_reference': 'AUGGfZlHTxb-TgIN7TWSOZ10hnOWq7r3592KyWXG0f4Yt67ZhmT8iqfyKOGSsPVbkttgpV84IzxHKguDBiVgAkrffeisbbX4QJ29DCflxWs46HT5JWWvNu-ZS42NYrXOtjs69cKOX8tefw3ZBRMmJeErnlLHdJdnDAMQrh1b_xtDI7xXY3mz', 'width': 5184}]",ChIJaVEc5072aS4Rn46AOkJMBnM,"{'compound_code': 'RQPH+5J Wijaya Kusuma, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQPH+5J'}",4.4,ChIJaVEc5072aS4Rn46AOkJMBnM,"['lodging', 'point_of_interest', 'establishment']",415,,https://www.google.com/maps/place/?q=place_id:ChIJaVEc5072aS4Rn46AOkJMBnM,
