business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,url,price_level
OPERATIONAL,"National Rte 3, Karangpapak, Cisolok, Sukabumi Regency, West Java 43366, Indonesia","{'location': {'lat': -6.960573, 'lng': 106.4766882}, 'viewport': {'northeast': {'lat': -6.959244070107278, 'lng': 106.4780398298927}, 'southwest': {'lat': -6.961943729892722, 'lng': 106.4753401701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Casa Delray Syariah,{'open_now': True},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104234615167236608273"">Asep Apandi</a>'], 'photo_reference': 'AUGGfZmVxF_-tTUPrh1oP0kUn7LLkRJB_NAZVyc85y4-S599_FY-WIyDg8Df5Ks83XSvk9lQkoZ1r5j-6_H69DKL1Einh_5zyG1Z3WYFvWHRVTIMzFcp0kmAm7Oj4BruXdIiYdzdmHLyESu10tkDzMkpFqlHPD4F--u6VhlDvUvK0_8OwH5u', 'width': 4096}]",ChIJJwYAADxIaC4RaNkHSzTeiNY,"{'compound_code': '2FQG+QM Karangpapak, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P582FQG+QM'}",4.0,ChIJJwYAADxIaC4RaNkHSzTeiNY,"['lodging', 'point_of_interest', 'establishment']",138,,https://www.google.com/maps/place/?q=place_id:ChIJJwYAADxIaC4RaNkHSzTeiNY,
OPERATIONAL,"2GP3+WQ5, Cikakak, Sukabumi Regency, West Java 43365, Indonesia","{'location': {'lat': -6.962841099999999, 'lng': 106.5044798}, 'viewport': {'northeast': {'lat': -6.961520070107279, 'lng': 106.5058141798927}, 'southwest': {'lat': -6.964219729892723, 'lng': 106.5031145201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Flamboyan,,,ChIJB-avuc6CQi4RwZiMNb_lr0M,,5.0,ChIJB-avuc6CQi4RwZiMNb_lr0M,"['lodging', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJB-avuc6CQi4RwZiMNb_lr0M,
OPERATIONAL,"Perum. Pemda Pasir bendera, Cikakak, Kec. Pelabuhanratu, Kabupaten Sukabumi, Jawa Barat 43365, Indonesia","{'location': {'lat': -6.942891899999999, 'lng': 106.4972678}, 'viewport': {'northeast': {'lat': -6.941543470107278, 'lng': 106.4986809798927}, 'southwest': {'lat': -6.944243129892722, 'lng': 106.4959813201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Pantai Cikakak Pelabuhan Ratu,,,ChIJbXwcUaSDQi4RyLQybC2Dnv8,"{'compound_code': '3F4W+VW Cikakak, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P583F4W+VW'}",1.0,ChIJbXwcUaSDQi4RyLQybC2Dnv8,"['lodging', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJbXwcUaSDQi4RyLQybC2Dnv8,
OPERATIONAL,"Jalan Raya Pasar Malingping No.58, Polotot, Malingping Sel., Kec. Malingping, Kabupaten Lebak, Banten 42391, Indonesia","{'location': {'lat': -6.7862734, 'lng': 106.0173411}, 'viewport': {'northeast': {'lat': -6.784936920107278, 'lng': 106.0187066798927}, 'southwest': {'lat': -6.787636579892721, 'lng': 106.0160070201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel GBS Malingping,{'open_now': True},"[{'height': 1959, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106084217810265530826"">Hotel KATON</a>'], 'photo_reference': 'AUGGfZmEHbNk53zQXiJekwtMwxhQMnNr8SW5hu9rBQ3IzAlTHEhO0KI4rF4WTwzAcvH2cCIC64-CvJQ2Sby_QhNWpJSidXT1orUCeBDUKW2VKpAEDpC1HBNXWTqILIJMVCwFzOe9ZzYWI18VbWpnwcH4QrPv5q6hvz8qC9GqzZ6Kwf-WgQCY', 'width': 3487}]",ChIJV9hAgfhYQi4RtUL0M8cRJU4,"{'compound_code': '6278+FW South Malingping, Lebak Regency, Banten, Indonesia', 'global_code': '6P586278+FW'}",4.5,ChIJV9hAgfhYQi4RtUL0M8cRJU4,"['lodging', 'point_of_interest', 'establishment']",583,,https://www.google.com/maps/place/?q=place_id:ChIJV9hAgfhYQi4RtUL0M8cRJU4,
OPERATIONAL,"Jalan Nasional III Pamubulan Bayah, Bayah Bar., Lebak, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9320755, 'lng': 106.2436543}, 'viewport': {'northeast': {'lat': -6.930601470107277, 'lng': 106.2450401298927}, 'southwest': {'lat': -6.933301129892721, 'lng': 106.2423404701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Swarna Hotel,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100588778514511650340"">A Google User</a>'], 'photo_reference': 'AUGGfZl_kYhbQiW08RhBTIdUPunzIOQ6zsr6_1PTquv9VKQbrZQM0_cBy3cRMP_DX47n6Sn45TDgAg-XQ9Z21xTRcor5q-4n4KHABCWNVOVRUplBuOnOookqAi59lM2Je2LArsqMBcRhkgDJNTGvvR8ltbA3szS5jxom8BeQ60PSMAeNSx4j', 'width': 4000}]",ChIJxUQMFO6OQi4RS1bAlXrFyps,"{'compound_code': '369V+5F West Bayah, Lebak Regency, Banten, Indonesia', 'global_code': '6P58369V+5F'}",4.0,ChIJxUQMFO6OQi4RS1bAlXrFyps,"['lodging', 'point_of_interest', 'establishment']",470,,https://www.google.com/maps/place/?q=place_id:ChIJxUQMFO6OQi4RS1bAlXrFyps,
OPERATIONAL,"Jl. Raya Saketi - Malingping No.46, Malingping Utara, Kec. Malingping, Kabupaten Lebak, Banten 42391, Indonesia","{'location': {'lat': -6.777502699999999, 'lng': 106.0144966}, 'viewport': {'northeast': {'lat': -6.776231220107278, 'lng': 106.0158116798927}, 'southwest': {'lat': -6.778930879892722, 'lng': 106.0131120201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bahari Hotel Malingping,,"[{'height': 809, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112287308961903808377"">Hotel Bahari</a>'], 'photo_reference': 'AUGGfZlWcbhRRTrx5YgAjL-TtjJbgZM2-9tiftW9mYi6yittwd1ppBGn8OLjQnqPq4yuE1MEFKDN5PBZuqOi-uaxGVwLsOAvo0wCqk0LRBBByZPi5pxQfOWgi6ksgmZKfRc5r0wXLJUICP1KjRTvofqYs8QH-RS_1Nye2ktOiS_MmWoMCog1', 'width': 1440}]",ChIJTQ6D56pZQi4RWPHJBh66CVY,"{'compound_code': '62F7+2Q North Malingping, Lebak Regency, Banten, Indonesia', 'global_code': '6P5862F7+2Q'}",4.2,ChIJTQ6D56pZQi4RWPHJBh66CVY,"['lodging', 'point_of_interest', 'establishment']",519,,https://www.google.com/maps/place/?q=place_id:ChIJTQ6D56pZQi4RWPHJBh66CVY,
OPERATIONAL,"Citorek Kidul, Cibeber, Lebak Regency, Banten 42394, Indonesia","{'location': {'lat': -6.7360649, 'lng': 106.3341675}, 'viewport': {'northeast': {'lat': -6.734502520107279, 'lng': 106.3352739298927}, 'southwest': {'lat': -6.737202179892723, 'lng': 106.3325742701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Bambu Gunung Luhur Lebak Banten,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100958740204938121968"">Eric Agustian</a>'], 'photo_reference': 'AUGGfZluZIfxHIKUFaHAoooZPFNAN5YgU8M40AkFcBK9RicFsSyMZwLk-Ll_OK4RUnfJewupv4rrS7aBd6eSPA5aPWQQmoWIMlAiLAh-e4TwjOtb0GuyFxneAYIqf0NAIDmXcr2PmCr6iAhBQKAlAVnlP9mEcXukrHdLB6g3NOR6H6dsn6Wj', 'width': 4032}]",ChIJbVdLzyVjQi4RFa6Wa0Va9iE,"{'compound_code': '787M+HM Citorek Kidul, Lebak Regency, Banten, Indonesia', 'global_code': '6P58787M+HM'}",4.3,ChIJbVdLzyVjQi4RFa6Wa0Va9iE,"['lodging', 'point_of_interest', 'establishment']",139,,https://www.google.com/maps/place/?q=place_id:ChIJbVdLzyVjQi4RFa6Wa0Va9iE,
OPERATIONAL,"Jl. Raya Saketi - Malingping No.12, Cipeundeuy, Kec. Malingping, Kabupaten Lebak, Banten 42391, Indonesia","{'location': {'lat': -6.7770568, 'lng': 105.998572}, 'viewport': {'northeast': {'lat': -6.775815870107277, 'lng': 105.9999047298927}, 'southwest': {'lat': -6.778515529892721, 'lng': 105.9972050701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 2501 Rendy Putra Malingping,,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109961224296633162937"">A Google User</a>'], 'photo_reference': 'AUGGfZmA2ynn_PlU3TBoocmk2D7ETh1VvAE7oc1ZyRfzvG7XSrVFB_2nQSt-_q0JLRLLxLhIsVp4YHst3yUE_SeuBdthlXUWexAwZHhY7xuovM4oIyhcshCj6ZUSXvchtyQl_OOq-uQitsy9Kf8s4x7JF2CbH4AzGYJMDYTxn0sdHEU2pgPN', 'width': 640}]",ChIJwRkuuXZbQi4RQMZ-KhjSb0g,"{'compound_code': '6XFX+5C Cipeundeuy, Lebak Regency, Banten, Indonesia', 'global_code': '6P576XFX+5C'}",3.9,ChIJwRkuuXZbQi4RQMZ-KhjSb0g,"['lodging', 'point_of_interest', 'establishment']",61,,https://www.google.com/maps/place/?q=place_id:ChIJwRkuuXZbQi4RQMZ-KhjSb0g,
OPERATIONAL,"369X+6Q4, Unnamed Road, Bayah Bar., Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.931991999999999, 'lng': 106.2494544}, 'viewport': {'northeast': {'lat': -6.930621170107278, 'lng': 106.2508433798927}, 'southwest': {'lat': -6.933320829892722, 'lng': 106.2481437201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Pesona Ayu,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104330479631558433238"">Ade Farhan</a>'], 'photo_reference': 'AUGGfZm5uI03ePr5GXIxBxfSBek5wCDkDVgdWeg3Ugl--tf3b8SKW-ueYx9-RiPN_FT9aljRX8GYhJ4kyghBqGP8WBL4rAzfUv4eC7Hm24URwJOYwK1-ELEB1DaD79xr7YsAbrtT3vOrXNuJHfX_SvFZlSjn5KcAslC9aIvBR8WGPNK7SI2N', 'width': 2448}]",ChIJf-yHMSqMQi4RqUyNZrmv944,,3.7,ChIJf-yHMSqMQi4RqUyNZrmv944,"['lodging', 'point_of_interest', 'establishment']",116,,https://www.google.com/maps/place/?q=place_id:ChIJf-yHMSqMQi4RqUyNZrmv944,
OPERATIONAL,"Sukamanah, Malingping, Lebak Regency, Banten 42391, Indonesia","{'location': {'lat': -6.8127092, 'lng': 105.9931145}, 'viewport': {'northeast': {'lat': -6.811342420107277, 'lng': 105.9943741298927}, 'southwest': {'lat': -6.814042079892721, 'lng': 105.9916744701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pondok Bagedur,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100794712092221472501"">Raras Rumairah</a>'], 'photo_reference': 'AUGGfZkrgOXp7UXn22iHPw2n8ZL-l9IqzKB1ugLPwQeieFjX9aTQPbfUISuJC1SeSW_3sS6ogLKY8RUCyTBQpv1HFlzT44QuX9gzLRwo6SI_mJ35sJ03dVf_xdtG2ClZcUB4qIL6qe2pRX4MfWv0WdXnRA4u45n4e47sPndVE3CbF4JdhSOB', 'width': 3000}]",ChIJV4_i8OpZQi4RZp8-qmKHIJI,"{'compound_code': '5XPV+W7 Sukamanah, Lebak Regency, Banten, Indonesia', 'global_code': '6P575XPV+W7'}",3.9,ChIJV4_i8OpZQi4RZp8-qmKHIJI,"['lodging', 'point_of_interest', 'establishment']",99,,https://www.google.com/maps/place/?q=place_id:ChIJV4_i8OpZQi4RZp8-qmKHIJI,
OPERATIONAL,"368W+84H, West Bayah, Bayah, Lebak Regency, Banten 42393, Indonesia","{'location': {'lat': -6.9341859, 'lng': 106.245368}, 'viewport': {'northeast': {'lat': -6.932876020107278, 'lng': 106.2466951798927}, 'southwest': {'lat': -6.935575679892722, 'lng': 106.2439955201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,HOMESTAY UTHAMI,{'open_now': True},"[{'height': 3906, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117936913214070935409"">A Google User</a>'], 'photo_reference': 'AUGGfZkVMGHHYhuKuDfgz5LVS0q4aDYXg6qC2V8IdIvZ4Yr6Jq3HH0Ki6gLVQ8rENjJRIHCzYq9KwpQSFtM1PL2w1Rud9CsLkzO4PnFJb6m_IUtu81Fs1pVfmCZ4rGtl3YXMF28ebPAacQ6Wi6sMF9Ve4779fG5pTEk9AAqOEEi4n6DUHZ3T', 'width': 3472}]",ChIJQX8BW3SNQi4R4NZEG3ZRvo8,,5.0,ChIJQX8BW3SNQi4R4NZEG3ZRvo8,"['lodging', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJQX8BW3SNQi4R4NZEG3ZRvo8,
OPERATIONAL,"Jl. Raya Bayah-Cikotok No.km 01, Bayah Bar., Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9322221, 'lng': 106.2496329}, 'viewport': {'northeast': {'lat': -6.930807020107277, 'lng': 106.2509403798927}, 'southwest': {'lat': -6.933506679892721, 'lng': 106.2482407201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pada Asih,,"[{'height': 478, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111108194238235332828"">A Google User</a>'], 'photo_reference': 'AUGGfZmpO-MvW5-aq1Gi6SQKbw_S7M5qJtrtANxKZ6BhkZt2NecgfwpPf0ZWez0c-gqLp7Mv4YBTlzd5T9kyxz8twqu_JciYqGx5-UWfXSUcPW3zKyz4qOO8uhm7H0mfLN_w7xSBBcB6nhPlbKbYPiWLtcThPNh-mFvanjuJ98tjE8RGbRHp', 'width': 853}]",ChIJ52AsNCqMQi4RnCcup8gTDi8,"{'compound_code': '369X+4V West Bayah, Lebak Regency, Banten, Indonesia', 'global_code': '6P58369X+4V'}",4.2,ChIJ52AsNCqMQi4RnCcup8gTDi8,"['lodging', 'point_of_interest', 'establishment']",95,,https://www.google.com/maps/place/?q=place_id:ChIJ52AsNCqMQi4RnCcup8gTDi8,
OPERATIONAL,"Jalan Raya Pasar Malingping No.58, Polotot, Malingping Sel., Kec. Malingping, Kabupaten Lebak, Banten 42391, Indonesia","{'location': {'lat': -6.7862734, 'lng': 106.0173411}, 'viewport': {'northeast': {'lat': -6.784936920107278, 'lng': 106.0187066798927}, 'southwest': {'lat': -6.787636579892721, 'lng': 106.0160070201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel GBS Malingping,{'open_now': True},"[{'height': 1959, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106084217810265530826"">Hotel KATON</a>'], 'photo_reference': 'AUGGfZmbKjSoV2iKL_FtrexPPaQ5JibA4irGl9Rk5RK4_hjJQv674hJB2cNp4ufQ8UhMT8_i5JIJxpKsH5GGZU7Hh1qQa9o1YVnHaP58Ug2v2NYU3I-o4zdK9xuZpPfbCGvdubXXoB8A5EqD1Wu8Gy4x9_hBf_gD-Uw0U9b7ETrVeW6_DyuJ', 'width': 3487}]",ChIJV9hAgfhYQi4RtUL0M8cRJU4,"{'compound_code': '6278+FW South Malingping, Lebak Regency, Banten, Indonesia', 'global_code': '6P586278+FW'}",4.5,ChIJV9hAgfhYQi4RtUL0M8cRJU4,"['lodging', 'point_of_interest', 'establishment']",583,,https://www.google.com/maps/place/?q=place_id:ChIJV9hAgfhYQi4RtUL0M8cRJU4,
OPERATIONAL,"Jl. Raya Saketi - Malingping No.46, Malingping Utara, Kec. Malingping, Kabupaten Lebak, Banten 42391, Indonesia","{'location': {'lat': -6.777502699999999, 'lng': 106.0144966}, 'viewport': {'northeast': {'lat': -6.776231220107278, 'lng': 106.0158116798927}, 'southwest': {'lat': -6.778930879892722, 'lng': 106.0131120201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bahari Hotel Malingping,,"[{'height': 809, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112287308961903808377"">Hotel Bahari</a>'], 'photo_reference': 'AUGGfZkZCzkPqZC6CCYf2-9uEp769V-7VihvAE2img-IFvJRlAhsVXZQ49Lrn9MujY8KISjblKi1RM49UkJK3vcm6pusgVjVGmxn7EG4U2uP3BMY5svvP3NRmgeSAEVcgBOqLmi9sJSJsj1J0vaI8dqpg0WdEe8hHCsaOC4JN2F5-L4fCphi', 'width': 1440}]",ChIJTQ6D56pZQi4RWPHJBh66CVY,"{'compound_code': '62F7+2Q North Malingping, Lebak Regency, Banten, Indonesia', 'global_code': '6P5862F7+2Q'}",4.2,ChIJTQ6D56pZQi4RWPHJBh66CVY,"['lodging', 'point_of_interest', 'establishment']",519,,https://www.google.com/maps/place/?q=place_id:ChIJTQ6D56pZQi4RWPHJBh66CVY,
OPERATIONAL,"Jalan Nasional III Pamubulan Bayah, Bayah Bar., Lebak, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9320755, 'lng': 106.2436543}, 'viewport': {'northeast': {'lat': -6.930601470107277, 'lng': 106.2450401298927}, 'southwest': {'lat': -6.933301129892721, 'lng': 106.2423404701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Swarna Hotel,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100588778514511650340"">A Google User</a>'], 'photo_reference': 'AUGGfZmMMF77rNCQzYJvPvQvRFp4u_fHNcRMLqtELds_XG2Wb2Kx2lDpayieT0g5nmMYuGu5k7hUXopUTJvQ_h9h0oT4-_L4iQ7PRXcAA-ZvfNpzTho70HdUfd2j4E_mndC1JSeen5rsyExUeylude3SNQAhBdD66D2wlYGKGOu6Z4g1e3yJ', 'width': 4000}]",ChIJxUQMFO6OQi4RS1bAlXrFyps,"{'compound_code': '369V+5F West Bayah, Lebak Regency, Banten, Indonesia', 'global_code': '6P58369V+5F'}",4.0,ChIJxUQMFO6OQi4RS1bAlXrFyps,"['lodging', 'point_of_interest', 'establishment']",470,,https://www.google.com/maps/place/?q=place_id:ChIJxUQMFO6OQi4RS1bAlXrFyps,
OPERATIONAL,"Sawarna, Bayah, Lebak Regency, Banten 42393, Indonesia","{'location': {'lat': -6.9748573, 'lng': 106.2981814}, 'viewport': {'northeast': {'lat': -6.973324220107277, 'lng': 106.2995537298927}, 'southwest': {'lat': -6.976023879892721, 'lng': 106.2968540701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sawarna Resort,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117291792860843621911"">A Google User</a>'], 'photo_reference': 'AUGGfZkHYr7uK9lFGRuvKtIYbRCOTLuT3Lms9J8Ucf-PZ_-zu3-b6D-gOxWZAKSz2Ee8fpUwIwVJLtiDD4r_sB6REVtNI9XGD4H1BF3HCoHqfkwoS-sMAutCBJwVoYQsd3cHsoL-Hx_D0z6TsD-bqhgfHtb9UXJ0n1b7mrVAlEVoVv6tsf57', 'width': 1920}]",ChIJXZVI-FwzaC4ROD0pLe_UDnM,"{'compound_code': '27GX+37 Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P5827GX+37'}",4.5,ChIJXZVI-FwzaC4ROD0pLe_UDnM,"['lodging', 'point_of_interest', 'establishment']",122,,https://www.google.com/maps/place/?q=place_id:ChIJXZVI-FwzaC4ROD0pLe_UDnM,
OPERATIONAL,"Jl. Raya Sawarna Bayah Cihaseum, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9757042, 'lng': 106.3000011}, 'viewport': {'northeast': {'lat': -6.974409020107278, 'lng': 106.3013172798927}, 'southwest': {'lat': -6.977108679892722, 'lng': 106.2986176201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sawarna Little Hula Hula,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105787662088940388711"">A Google User</a>'], 'photo_reference': 'AUGGfZkhGhgkdBFIfuZM_gyACa-VR3x5tVaRX3adAjyIfsCpTRyOPhAVt5tVc_Nm59yPDyMwFUj85C_z-O6ZivzXK_ZTjB53DI2pqLSrQcJkv4OxsRWhDYfYq9pHWzfWuFGHZhD6vO_47ugtgX5Oa1KDNhrHC9sVU-anJ96YvG1L3UwI19Gq', 'width': 4032}]",ChIJz0MdUdWPQi4RlpEEs6xSECo,"{'compound_code': '28F2+P2 Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P5828F2+P2'}",4.2,ChIJz0MdUdWPQi4RlpEEs6xSECo,"['cafe', 'lodging', 'food', 'point_of_interest', 'establishment']",489,,https://www.google.com/maps/place/?q=place_id:ChIJz0MdUdWPQi4RlpEEs6xSECo,
OPERATIONAL,"Kampung Cikaung RT. 002 RW. 009, Desa Sawarna, Kecamatan Bayah, Lebak, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9836816, 'lng': 106.3095941}, 'viewport': {'northeast': {'lat': -6.982330620107279, 'lng': 106.3109319298927}, 'southwest': {'lat': -6.985030279892722, 'lng': 106.3082322701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sawarna Resort,{'open_now': True},"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113827153147250483927"">Andri Wijaya</a>'], 'photo_reference': 'AUGGfZmK3V3R3SdodcQB6EX4aBiX-58va7Kb5T-aEZKc4HfutR1V7LQ1da89b8LOEMsGTBXbxwN7ZGgnaQC-GQlMFrAXJy5fHo5heYRa7C213qZhBpP6oheDN9m0s5872p_RSl1LElxAN2FE27UizanRAF3zaguvNDeVm4ZdRdOQ5fDj8wVy', 'width': 4624}]",ChIJgVuwmSiQQi4RBEeBUi20nqo,"{'compound_code': '2885+GR Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P582885+GR'}",4.4,ChIJgVuwmSiQQi4RBEeBUi20nqo,"['lodging', 'point_of_interest', 'establishment']",323,,https://www.google.com/maps/place/?q=place_id:ChIJgVuwmSiQQi4RBEeBUi20nqo,
OPERATIONAL,"2895+2R8, kp cikaung selatan, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9824637, 'lng': 106.3095693}, 'viewport': {'northeast': {'lat': -6.981113670107278, 'lng': 106.3109117798927}, 'southwest': {'lat': -6.983813329892722, 'lng': 106.3082121201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Andrew Batara,,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111560832400686454615"">A Google User</a>'], 'photo_reference': 'AUGGfZkUyZUft5OgZDgiOAJI0kOAWuWEU5ClD50KAgcJ8PlCfu0wLfRI5nqI9mG7iGIzWnUcni93AJ-RKMzlzhYEFFTCiwBibPYgrN9fm2jkhe03Jq0RNEk2-tWv5lY1QjVrW9KyTzlq9nlQbCz3ISWS3cPqq51yhT078eo7z9t7tgMkuSlM', 'width': 1600}]",ChIJ577Jai-QQi4RYZPnYaI1yqs,,4.8,ChIJ577Jai-QQi4RYZPnYaI1yqs,"['lodging', 'point_of_interest', 'establishment']",52,,https://www.google.com/maps/place/?q=place_id:ChIJ577Jai-QQi4RYZPnYaI1yqs,
OPERATIONAL,"2856+H89, Sawarna, Bayah, Lebak Regency, Banten 42393, Indonesia","{'location': {'lat': -6.991098399999999, 'lng': 106.3108688}, 'viewport': {'northeast': {'lat': -6.989748420107277, 'lng': 106.3122202798927}, 'southwest': {'lat': -6.992448079892721, 'lng': 106.3095206201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,PANORAMA BEACH RESORT & RESTO,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117541705714889347740"">Vance Mailoa</a>'], 'photo_reference': 'AUGGfZmH-Ywm-QjVxkyQJO7zr0Q_KBHJOXWHXUVX5WVOP9ugTC24MpiwTJYjduWROL2Y3fqODknTZ3DCFM9e_CpfyCwKRGJWkiP7PfuXcdPPo2fgib715tzis6bikD5vJHdWb8HU-QSyHGNbpItmyz8mWdFX1Na6IIp4r95jAybQU3i-Q8a4', 'width': 4032}]",ChIJH5xX2gqRQi4RJN97IYZnBs4,,4.4,ChIJH5xX2gqRQi4RJN97IYZnBs4,"['lodging', 'point_of_interest', 'establishment']",50,,https://www.google.com/maps/place/?q=place_id:ChIJH5xX2gqRQi4RJN97IYZnBs4,
