business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,permanently_closed,price_level
OPERATIONAL,"Jl. MH. Thamrin No.5, Cikokol, Kec. Tangerang, Kota Tangerang, Banten 15117, Indonesia","{'location': {'lat': -6.2135932, 'lng': 106.6297919}, 'viewport': {'northeast': {'lat': -6.212265720107277, 'lng': 106.6311449798927}, 'southwest': {'lat': -6.214965379892721, 'lng': 106.6284453201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mercure Tangerang Centre,"[{'height': 2844, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109057805442816541419"">A Google User</a>'], 'photo_reference': 'AUGGfZmMJRHdV1i82RdI9ZLFHIt6Zs7p0lwe6Xow-MleWLuQeP3LY4rfjWuEyYnk2IERc0AlaA14oCmTSYhM_SQaHVcgjyQlRYGcMdy3j1DKauKIxCt2QJz_nIwH6Psjbejdfdb_547MQEmHRZiOE3IMs7s1bomUgdE2eYCZpz5W3ByTUKNP', 'width': 4032}]",ChIJ5WY4uwb_aS4RB2DTnjuEX-Y,"{'compound_code': 'QJPH+HW Cikokol, Tangerang City, Banten, Indonesia', 'global_code': '6P58QJPH+HW'}",4.8,ChIJ5WY4uwb_aS4RB2DTnjuEX-Y,"['lodging', 'point_of_interest', 'establishment']",1808,,https://www.google.com/maps/place/?q=place_id:ChIJ5WY4uwb_aS4RB2DTnjuEX-Y,,
OPERATIONAL,"1, Poris Gaga, Batuceper, Tangerang, Jakarta, Daerah Khusus Ibukota Jakarta 15122, Indonesia","{'location': {'lat': -6.1642636, 'lng': 106.6811576}, 'viewport': {'northeast': {'lat': -6.162895370107279, 'lng': 106.6824518298927}, 'southwest': {'lat': -6.165595029892723, 'lng': 106.6797521701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 90358 Poris Residence Syariah,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114125350836667563695"">A Google User</a>'], 'photo_reference': 'AUGGfZkMgvVA6yzyX0BNaB-6EDa9n3AOhB97lETIdWqGSZAyu5CgeQObh9Vh2QRtCYCQZX7G13UeRBr5wvE-85tCasUz-S1cCgLn7qoed573qFKSyTSJnk_hCta7UPaqWsXLxqaCcYcqGucFVKrVTSoVoDgVbmin_XZr9Tc5DlMZ3-GrTxQa', 'width': 640}]",ChIJH7VVwO35aS4RmRWgMaPz93s,"{'compound_code': 'RMPJ+7F Poris Gaga, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMPJ+7F'}",3.4,ChIJH7VVwO35aS4RmRWgMaPz93s,"['lodging', 'point_of_interest', 'establishment']",192,,https://www.google.com/maps/place/?q=place_id:ChIJH7VVwO35aS4RmRWgMaPz93s,,
OPERATIONAL,"Rukan Taman Royal 1, Cluster Cendana, Tanah Tinggi, Kec. Tangerang, Kota Tangerang, Banten 15119, Indonesia","{'location': {'lat': -6.174472, 'lng': 106.6551938}, 'viewport': {'northeast': {'lat': -6.173060870107279, 'lng': 106.6565330298927}, 'southwest': {'lat': -6.175760529892723, 'lng': 106.6538333701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Urbanview Hotel Groovy Inn Tangerang,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101430026932795503407"">Wem Lumanauw</a>'], 'photo_reference': 'AUGGfZkQHIiuE23wgeQwnUu6q2hCvKu3mdLzsJQUxENrNChQwIiGt7R8EclesNHJQ1lFaa6DxBmaCdFNa1sJBDsEZZbKGuoFpqdXyLVmiYzvu2YzMCaQ9K-8RQoY7eEffZKOXdErpniCOkb6UXypNtfr7sDaGPHCNSzgNytuw42J-pVApHw5', 'width': 1836}]",ChIJi_XgsLz5aS4R_BUkbckbn4w,"{'compound_code': 'RMG4+63 Tanah Tinggi, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMG4+63'}",4.2,ChIJi_XgsLz5aS4R_BUkbckbn4w,"['lodging', 'point_of_interest', 'establishment']",31,,https://www.google.com/maps/place/?q=place_id:ChIJi_XgsLz5aS4R_BUkbckbn4w,,
OPERATIONAL,"Jl. Maulana Hasanudin No.Rt 03/03, Poris Plawad, Kec. Batuceper, Kota Tangerang, Banten 15810, Indonesia","{'location': {'lat': -6.1729457, 'lng': 106.6790984}, 'viewport': {'northeast': {'lat': -6.171589420107279, 'lng': 106.6804143798927}, 'southwest': {'lat': -6.174289079892723, 'lng': 106.6777147201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Barada Poris,"[{'height': 1020, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118312950495897445215"">A Google User</a>'], 'photo_reference': 'AUGGfZm3OjsdFphv_GJCyU0OdfmGjzSQnDs0Pd-DNVt_tl3k_sYSuQraKtxuSjmq3L_sgkFymOGYtk4tu_2ez0EI1mbnq509rcEKbi7-D_riBYmBK4sV4AWcV2GshFD-Si78PzTjtNc62Vlx40ZRGmK-BdzjBPg8M09g-wEhhEZAJyZ-khJ4', 'width': 765}]",ChIJ19O6Vlb4aS4RcxzOESfxZPg,"{'compound_code': 'RMGH+RJ Poris Plawad, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMGH+RJ'}",4.8,ChIJ19O6Vlb4aS4RcxzOESfxZPg,"['lodging', 'point_of_interest', 'establishment']",11,,https://www.google.com/maps/place/?q=place_id:ChIJ19O6Vlb4aS4RcxzOESfxZPg,,
OPERATIONAL,"Puri Mansion Estate, Jl. Puri Lkr. Luar, Duri Kosambi, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia","{'location': {'lat': -6.1801932, 'lng': 106.7243162}, 'viewport': {'northeast': {'lat': -6.178843370107279, 'lng': 106.7256660298927}, 'southwest': {'lat': -6.181543029892723, 'lng': 106.7229663701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,HARRIS Suites Puri Mansion,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114465716414618008386"">A Google User</a>'], 'photo_reference': 'AUGGfZlQQc5XIR09sr6cGWgJppuCLRb1gJSdjQbc_pVelmd01yb1F9vcUfR0cIoWTL0VbBb-Ml9ZPgukAKZ1jVboITj2Y7wytrvF648Ha4o0MEVDKaQhiFjQBppA7pEwhiWcBAYCOa0HjtA9e-3_59Tgzhen0d8LgqLpn9lVCTplYvC3mu8o', 'width': 6000}]",ChIJj9m-TFv3aS4RnFWKfrcUHoY,"{'compound_code': 'RP9F+WP Duri Kosambi, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RP9F+WP'}",4.6,ChIJj9m-TFv3aS4RnFWKfrcUHoY,"['lodging', 'point_of_interest', 'establishment']",3121,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJj9m-TFv3aS4RnFWKfrcUHoY,,
OPERATIONAL,"Jl. Raya Serpong No.37A, Pakualam, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15320, Indonesia","{'location': {'lat': -6.230387700000001, 'lng': 106.6411941}, 'viewport': {'northeast': {'lat': -6.229183070107277, 'lng': 106.6422495798927}, 'southwest': {'lat': -6.231882729892721, 'lng': 106.6395499201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Starlet Hotel Serpong,"[{'height': 1333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105904629035889541599"">A Google User</a>'], 'photo_reference': 'AUGGfZnjUPwp6I_Oy2As-ZEu4BlRsSs56Dw3nyPg9A6m-25lY89BMtidjc9xgHH18aLJ9XAo1oSdz1-ncS5253_N7lRPyq22b83rhaptNu47dk1_M28xuJ00rq2N1xUWXlz_Wy6vv4pw1_a6LNkIXVv1evvGPVidVjUhDeDHC6MrqXp0HLUc', 'width': 2000}]",ChIJGedN0uT7aS4RqxvocMZfcKg,"{'compound_code': 'QJ9R+RF Pakualam, South Tangerang City, Banten, Indonesia', 'global_code': '6P58QJ9R+RF'}",4.2,ChIJGedN0uT7aS4RqxvocMZfcKg,"['lodging', 'point_of_interest', 'establishment']",3965,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJGedN0uT7aS4RqxvocMZfcKg,,
OPERATIONAL,"Jalan Permata Raya No.60, RT.002/RW.016, Kota Tangerang, Banten 15119, RT.002/RW.016, Tanah Tinggi, Kec. Tangerang, Kota Tangerang, Banten 15141, Indonesia","{'location': {'lat': -6.1777972, 'lng': 106.6575496}, 'viewport': {'northeast': {'lat': -6.176415620107278, 'lng': 106.6589175298927}, 'southwest': {'lat': -6.179115279892722, 'lng': 106.6562178701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz @ Taman Royal Tangerang,"[{'height': 667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103435647964769832205"">riza ansh</a>'], 'photo_reference': 'AUGGfZnSpQly12f9EDTL7gdH-r0TS5WmWRL96UjQpi60bI9Z3jJrDBVcKuMTsXT1oWVEWYP9qU4geX6BxmtXthGJBbjIIRIad2g36DDcWuW6jq813ZSCbbHFLgvzRaxxRX8XszZMuwuCH1OwtpzPiHdZt7wrdKG6k3ME80FG3IcUl_daFLRr', 'width': 1000}]",ChIJz0QtQuH4aS4R_AvNNPQ7F9o,"{'compound_code': 'RMC5+V2 Tanah Tinggi, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMC5+V2'}",4.0,ChIJz0QtQuH4aS4R_AvNNPQ7F9o,"['lodging', 'point_of_interest', 'establishment']",158,,https://www.google.com/maps/place/?q=place_id:ChIJz0QtQuH4aS4R_AvNNPQ7F9o,,
OPERATIONAL,"Maulana Yusuf No 63, Jl. Syekh Yusuf Makassar, RT.002/RW.003, Sukasari, Kec. Tangerang, Kota Tangerang, Banten 15118, Indonesia","{'location': {'lat': -6.1893872, 'lng': 106.6369871}, 'viewport': {'northeast': {'lat': -6.188037320107278, 'lng': 106.6383410298927}, 'southwest': {'lat': -6.190736979892722, 'lng': 106.6356413701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Permata Mulia,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100830499447685936541"">Hotel Permata Mulia</a>'], 'photo_reference': 'AUGGfZl1DOBiq4mjNSrxwe6Jr89eZpby8VsitsJZnNFpu4TN2vUklgWTxXFLQi8TyqUFA5yr-_IYie9GT6V6mk10IzRvjQBHfuRFHyMy65xKwcbmpVrVMktPa2SEdbByppf71Kese_W1FDSh2HT3BSl1iB2jeNI-Ew9Am6dgZseTBP0A00iS', 'width': 2048}]",ChIJRVAG7i75aS4RT_S8p-y5yd0,"{'compound_code': 'RJ6P+6Q Sukasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58RJ6P+6Q'}",3.9,ChIJRVAG7i75aS4RT_S8p-y5yd0,"['lodging', 'point_of_interest', 'establishment']",270,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJRVAG7i75aS4RT_S8p-y5yd0,,
OPERATIONAL,"Jl. Permata Raya No.60, RT.002/RW.016, Tanah Tinggi, Kec. Tangerang, Kota Tangerang, Banten 15141, Indonesia","{'location': {'lat': -6.1777943, 'lng': 106.6575446}, 'viewport': {'northeast': {'lat': -6.176397220107279, 'lng': 106.6589219798927}, 'southwest': {'lat': -6.179096879892723, 'lng': 106.6562223201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rocco House,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116475068034153514947"">seraj mahmoud</a>'], 'photo_reference': 'AUGGfZkQ9xo4ns66QvcMWwDXKiBu879wCEginmMmfMOuWh5JYP53Q6t46QRhl16zhHbRBX8p1KnIQ1oU5cxTJIADefo7RzexGMrHRoKdvHPy51Z9pLaqba19TgQtjlQRZ9mOz5xo1-AbtnmPo-wwuijOsw4P2N2nSRJL-ISoaRFCtWPqo5yq', 'width': 3024}]",ChIJ9RyDzpD5aS4RsuHBlqXqLY0,"{'compound_code': 'RMC5+V2 Tanah Tinggi, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMC5+V2'}",4.9,ChIJ9RyDzpD5aS4RsuHBlqXqLY0,"['lodging', 'point_of_interest', 'establishment']",112,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ9RyDzpD5aS4RsuHBlqXqLY0,,
OPERATIONAL,"Jl. MH. Thamrin No.2, RT.007/RW.001, Panunggangan Utara, Kec. Pinang, Kota Tangerang, Banten 15143, Indonesia","{'location': {'lat': -6.221522200000001, 'lng': 106.6329967}, 'viewport': {'northeast': {'lat': -6.220126770107278, 'lng': 106.6343853798927}, 'southwest': {'lat': -6.222826429892722, 'lng': 106.6316857201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Great Western Resort Hotel,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109202239039883087926"">Emirat Permana</a>'], 'photo_reference': 'AUGGfZkhB92DMHNDWeKnCZj30aEOTxkITuvXhcva8vnczvWc9Ayi5VssSgPR9IbW7dY9yErIN6d6loRqs6m8AWq9pdzGE643prX9-wTWZKx6gCDQFH6ULMyX_VSwVrLLn-WiPmUCdadOJ9KZeBgsXoQ_vDjex03sO-_AeP6zFP4wETlfc6p5', 'width': 3000}]",ChIJGypK4sr-aS4RwAzH0wsq8Bc,"{'compound_code': 'QJHM+95 North Panunggangan, Tangerang City, Banten, Indonesia', 'global_code': '6P58QJHM+95'}",4.2,ChIJGypK4sr-aS4RwAzH0wsq8Bc,"['lodging', 'point_of_interest', 'establishment']",1694,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJGypK4sr-aS4RwAzH0wsq8Bc,,
OPERATIONAL,"Jl. DR. Sitanala No.21, Pintu Air, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.165810899999999, 'lng': 106.6346326}, 'viewport': {'northeast': {'lat': -6.164453770107279, 'lng': 106.6360001798927}, 'southwest': {'lat': -6.167153429892723, 'lng': 106.6333005201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Mandala Tangerang,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100170507507551581650"">A Google User</a>'], 'photo_reference': 'AUGGfZmHqR0W3TcaPUuiVv2GyrnftUB6bUwkO51uLx75oTubyYJ2PsDs2SItIQDrF5O-uHYHWbWOmPD_H2DkfOcT7Z84pt_4qEQo9DFviZdry9ZxoAPQXREnIJX_ioLrKXxBMFnNslFXb_Dfos0VcIqkeSify5_tTN0ze4qp0jMToTm_fY3P', 'width': 5184}]",ChIJESgvIbf5aS4RTAjuP4Ca_Hg,"{'compound_code': 'RJMM+MR Mekarsari, Tangerang City, Banten, Indonesia', 'global_code': '6P58RJMM+MR'}",4.4,ChIJESgvIbf5aS4RTAjuP4Ca_Hg,"['lodging', 'point_of_interest', 'establishment']",73,,https://www.google.com/maps/place/?q=place_id:ChIJESgvIbf5aS4RTAjuP4Ca_Hg,,
OPERATIONAL,"Jl. KH. Ahmad Dahlan No., 2, RT.006/RW.006, Petir, Kec. Cipondoh, Kota Tangerang, Banten 15147, Indonesia","{'location': {'lat': -6.2044599, 'lng': 106.7073753}, 'viewport': {'northeast': {'lat': -6.203179020107278, 'lng': 106.7087131298927}, 'southwest': {'lat': -6.205878679892722, 'lng': 106.7060134701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Airy Eco Cipondoh KH Ahmad Dahlan 2 Tangerang,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112629384096700503056"">Sutan Arbi</a>'], 'photo_reference': 'AUGGfZm-lHon8_J7ft6JHhtDfsYI9eFKzDtcVdsJdePLQGAT3Oweaq-c-85SN7i1B7iXVAI_jqUm9HWkfT44ObInyOikQJ9rcm3OICp9SAVafV24iK1d1QFZ4XXCfbRcZUThRkWCM2hWVMMU8Hm01f4vpn0viZz642JkmUbGyfBbRLv9Doa6', 'width': 2304}]",ChIJl_L3OdH5aS4Rs-Ct-0Lxw4Q,"{'compound_code': 'QPW4+6X Petir, Tangerang City, Banten, Indonesia', 'global_code': '6P58QPW4+6X'}",3.7,ChIJl_L3OdH5aS4Rs-Ct-0Lxw4Q,"['lodging', 'point_of_interest', 'establishment']",300,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJl_L3OdH5aS4Rs-Ct-0Lxw4Q,,
OPERATIONAL,"Jl. Imam Bonjol No.115, RT.002/RW.3, Karawaci, Kec. Karawaci, Kota Tangerang, Banten 15115, Indonesia","{'location': {'lat': -6.190093399999999, 'lng': 106.6245919}, 'viewport': {'northeast': {'lat': -6.188756820107279, 'lng': 106.6259945298927}, 'southwest': {'lat': -6.191456479892723, 'lng': 106.6232948701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Mentari,"[{'height': 839, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106461114164684569537"">A Google User</a>'], 'photo_reference': 'AUGGfZlwm57FAWD5cNB0EPEOD4I9ejXKB-3p1omfNDeb_9QZKTWH9rVan1oOqOqd1bW6TCpViiXho7J3zeUk5QxTzUsExu67Hehiy5LYVKIKBRKTuJ7713TSEYiGe904iGfXX3g6CIHO3Rwc6ZqV919Psiz6ms-hk3wFIrmIawtdIJr236Jg', 'width': 1602}]",ChIJM01xvr7-aS4RG5PCsbxNwzg,"{'compound_code': 'RJ5F+XR Karawaci, Tangerang City, Banten, Indonesia', 'global_code': '6P58RJ5F+XR'}",3.9,ChIJM01xvr7-aS4RG5PCsbxNwzg,"['lodging', 'point_of_interest', 'establishment']",311,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJM01xvr7-aS4RG5PCsbxNwzg,,
OPERATIONAL,"VJ4J+HGG, Jl. Marsekal Suryadarma, RT.004/RW.008, Neglasari, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.143622, 'lng': 106.6313031}, 'viewport': {'northeast': {'lat': -6.142289770107278, 'lng': 106.6326710798927}, 'southwest': {'lat': -6.144989429892722, 'lng': 106.6299714201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,de Green Inn,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106024388747253257376"">A Google User</a>'], 'photo_reference': 'AUGGfZns42huPD-RTGF_w6rYs0a1rbN8oFZaAE-R9kWNiieBXlcwJJc_Ynuj6trctrzCvCUtKG7cvuR7NL3r5m20TXeVFpGFiL_yjQccVuUOAo0QzyTaINhz63hccQadcu-r39IxtleXn_auD2TNAiDg74mIr0hE9d3y1u70YUJiAtjGSkSy', 'width': 1500}]",ChIJO5NN96r4aS4RpLx-8zzS9c8,,3.8,ChIJO5NN96r4aS4RpLx-8zzS9c8,"['lodging', 'point_of_interest', 'establishment']",1783,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJO5NN96r4aS4RpLx-8zzS9c8,,
OPERATIONAL,"10, Jl. Lkr. Luar Barat No.1A, RT.10/RW.7, Duri Kosambi, Kecamatan Cengkareng, 11750, Indonesia","{'location': {'lat': -6.1677483, 'lng': 106.7270043}, 'viewport': {'northeast': {'lat': -6.166445520107278, 'lng': 106.7285207798927}, 'southwest': {'lat': -6.169145179892722, 'lng': 106.7258211201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Couleur,"[{'height': 3153, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112454630248825331521"">A Google User</a>'], 'photo_reference': 'AUGGfZn1WGtzcj3Ifdfh1BWJQGuw3ghzmNUtvwutZwCBZBuH2avo2dEe3pzvCEtBeNNBEc1-9nwaRc6mA_c2tBWoR_ia_mP8nKI_5qydvQccTEquALsKkUMrin5GJVUZDj57OCWj9C9uIqsVb_Xy5dDeos_GW14MlnkC0hAUcBEKsH4cErSa', 'width': 4728}]",ChIJLSKP7Yj3aS4RAp0KmSGjOeE,"{'compound_code': 'RPJG+WR Duri Kosambi, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RPJG+WR'}",4.1,ChIJLSKP7Yj3aS4RAp0KmSGjOeE,"['lodging', 'point_of_interest', 'establishment']",431,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJLSKP7Yj3aS4RAp0KmSGjOeE,,
OPERATIONAL,"Jl. Maulana Hasanudin No.33, RT.003/RW.001, Poris Gaga, Kec. Batuceper, Kota Tangerang, Banten 15122, Indonesia","{'location': {'lat': -6.164162, 'lng': 106.681129}, 'viewport': {'northeast': {'lat': -6.162814870107277, 'lng': 106.6824850798927}, 'southwest': {'lat': -6.165514529892721, 'lng': 106.6797854201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,KoolKost near Stasiun Poris Tangerang,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115239047947887757811"">shujat ali</a>'], 'photo_reference': 'AUGGfZl5xpBQcChJHrbCAcm1Ubq7HVXtDbHJejdr9KOVYOqh-pVjgTm_TP-KWLfwBG3dt73Jr2UgPWt0NCLzriivOIGlEVDa6fd1E6gY6PTFJVkhJ5g8SYqXfP_34D6Ae1im6HzOcvgrxS8qlbMtnraQCSQdMntfkqNkqXOQ10jlxhX9TpbD', 'width': 4032}]",ChIJlZTLnF74aS4RGEyKFGCxX7I,"{'compound_code': 'RMPJ+8F Poris Gaga, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMPJ+8F'}",3.7,ChIJlZTLnF74aS4RGEyKFGCxX7I,"['lodging', 'point_of_interest', 'establishment']",58,,https://www.google.com/maps/place/?q=place_id:ChIJlZTLnF74aS4RGEyKFGCxX7I,,
OPERATIONAL,"Cengkareng, Jl. Raya Daan Mogot No.Kav. 2, RT.1/RW.2, Cengkareng Bar., Daerah Khusus Ibukota Jakarta 11730, Indonesia","{'location': {'lat': -6.153855399999999, 'lng': 106.7288066}, 'viewport': {'northeast': {'lat': -6.152745770107277, 'lng': 106.7304032798927}, 'southwest': {'lat': -6.155445429892721, 'lng': 106.7277036201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Samala Hotel Jakarta Cengkareng,"[{'height': 765, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108167642921554821841"">A Google User</a>'], 'photo_reference': 'AUGGfZnNM_2uy_NTSU5KIOKXGWt06DTZ0SJWENGNXEHmE1LdjFoNCW1ARVW99mDaWP1nSemDAQU_dSvB0aUfYsAc8vl9ObN-u4j3dql6wcq6UEI3FojoMhuTiIUFZcyy7JCggQR847bFDoD0sJ0T_2s-YTBR2Pbk-5s21IbZjHKPOaJj80Yd', 'width': 1146}]",ChIJAza6AvT3aS4RAohmItybMqg,"{'compound_code': 'RPWH+FG West Cengkareng, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RPWH+FG'}",4.2,ChIJAza6AvT3aS4RAohmItybMqg,"['cafe', 'lodging', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",2967,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJAza6AvT3aS4RAohmItybMqg,,
OPERATIONAL,"Jl. Green Lake City Boulevard Crown M No.mor 18, Petir, Kec. Cipondoh, Kota Tangerang, Banten, Indonesia","{'location': {'lat': -6.1889024, 'lng': 106.7037901}, 'viewport': {'northeast': {'lat': -6.187410870107278, 'lng': 106.7050994798927}, 'southwest': {'lat': -6.190110529892721, 'lng': 106.7023998201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,KoolKost @ Green Lake City,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117291685281287165124"">A Google User</a>'], 'photo_reference': 'AUGGfZl6phFWQI-pMzpG5W0QwslN9X0Ya83gPf-X2hnx5UGsMlliiUi3U9BWimP3C00CdvMnqxMMCJD9KDviQO8pq6fnIj8P6_EXLEw5mgOek12cvCJ6pTSCe1qgjcoAeq70Dlh8L8qf1kVxK1psyCK9CO_eq7GdBHI8VgDAZbbVXteZLk_D', 'width': 900}]",ChIJEQOSjHz5aS4Rbz9zLyu4vTI,"{'compound_code': 'RP63+CG Petir, Tangerang City, Banten, Indonesia', 'global_code': '6P58RP63+CG'}",3.9,ChIJEQOSjHz5aS4Rbz9zLyu4vTI,"['lodging', 'point_of_interest', 'establishment']",61,,https://www.google.com/maps/place/?q=place_id:ChIJEQOSjHz5aS4Rbz9zLyu4vTI,,
