business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,price_level,permanently_closed
OPERATIONAL,"Komp. Ruko Gawok, Jl. KH Ahmad Dahlan No.01, Area Sawah, Wates, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651, Indonesia","{'location': {'lat': -7.865055, 'lng': 110.1509639}, 'viewport': {'northeast': {'lat': -7.863720370107279, 'lng': 110.1523345298927}, 'southwest': {'lat': -7.866420029892723, 'lng': 110.1496348701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,King's Hotel,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114761180995979945069"">ongrosyadi</a>'], 'photo_reference': 'AUGGfZl562OtBeee4ocbLogj0Nq8VQcD_bkZIFosB_qAiI1KQ5MIrT4oxYSpgRVEUcQBxumn3Bxhew4kgUKasCNNv4m4B76LYifmJ2Fv65lqTVMenx7NucsKAExkdsaZFWfRYtzk5OqeZHEEOy8SmI_ReEUFqlBTmVK9xcZ-6F3oB5a-Dp6p', 'width': 4000}]",ChIJESiS3Xvkei4R6XIUDCOi47k,"{'compound_code': '45M2+X9 Wates, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G45M2+X9'}",3.5,ChIJESiS3Xvkei4R6XIUDCOi47k,"['lodging', 'point_of_interest', 'establishment']",697,,https://www.google.com/maps/place/?q=place_id:ChIJESiS3Xvkei4R6XIUDCOi47k,,
OPERATIONAL,"Serut, Pengasih, Kulon Progo Regency, Special Region of Yogyakarta 55652, Indonesia","{'location': {'lat': -7.8556024, 'lng': 110.1633594}, 'viewport': {'northeast': {'lat': -7.854346970107277, 'lng': 110.1645987298927}, 'southwest': {'lat': -7.857046629892722, 'lng': 110.1618990701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,UNY Hotel Wates,"[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115914360032430033327"">A Google User</a>'], 'photo_reference': 'AUGGfZmyxUGhDqRalGxQuaRaVyrcLz-Z9CQKCxCOlZMFpMYTv5eOdE9gvNLIXrDdWxx_XEJ_d0vbPp6AU6SqetS8TCeF27I4NUmg8X2equw5R2w8yfBGvgwxST7zi3esN4OC-VjDcest91ztMUkm3vvXRLTPCxWQmhYDvTySp9i2YogStT95', 'width': 1063}]",ChIJibAMQ1b7ei4RScej5jvF1SE,"{'compound_code': '45V7+Q8 Pengasih, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G45V7+Q8'}",4.6,ChIJibAMQ1b7ei4RScej5jvF1SE,"['lodging', 'point_of_interest', 'establishment']",81,,https://www.google.com/maps/place/?q=place_id:ChIJibAMQ1b7ei4RScej5jvF1SE,,
OPERATIONAL,"International Airport Yogyakarta, 1 Karang Wuluh, Janten, Temon, Kulon Progo, Yogyakarta, Special Region of Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8849797, 'lng': 110.0648726}, 'viewport': {'northeast': {'lat': -7.883605620107279, 'lng': 110.0661676298927}, 'southwest': {'lat': -7.886305279892723, 'lng': 110.0634679701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92101 Elma Guesthouse,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115260765923375497219"">A Google User</a>'], 'photo_reference': 'AUGGfZmkbkBpZxdwqssyscmLrf5Py_gYoB3ZvcDCZbmjYkqzD77yUxl-_P58SgkShsI8OKyiXOspeSrColEr8eiAthnT6qSltyMqC7miWmZm4AfAfO_Zvzgh9aHV2165cVTatR-dmpe1t02H8r20-BM97Gv9tkslN5i3WN6NnC6JP1fE-XCU', 'width': 640}]",ChIJ1dyvBTjlei4RKb07_vsxSIA,"{'compound_code': '4387+2W Kebonrejo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4387+2W'}",4.5,ChIJ1dyvBTjlei4RKb07_vsxSIA,"['lodging', 'point_of_interest', 'establishment']",31,,https://www.google.com/maps/place/?q=place_id:ChIJ1dyvBTjlei4RKb07_vsxSIA,,
OPERATIONAL,"Jalan, Jl. Pantai Glagah, Kadilangu Kidul, Temon Kulon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.890495, 'lng': 110.077391}, 'viewport': {'northeast': {'lat': -7.889144670107278, 'lng': 110.0787346298927}, 'southwest': {'lat': -7.891844329892722, 'lng': 110.0760349701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 2314 Hotel Hapsari Syariah,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118389616380418411435"">A Google User</a>'], 'photo_reference': 'AUGGfZlrtlBQBsHJrnCw1J2m2nth8znFrlqs7sHog25OaPoW20tfrgPwsExtPK3xC9UM_Dm8hF2wP8DR1iznC3FXhMbQKRSrU7CMvhhz0VvBFCT71Xwe5SZ38jZ4mYOOhkIk6-l_3swNIMdHH1NeanzAW61s14_4ebWc-fNDbX2kTjGy8tGV', 'width': 640}]",ChIJY8wqjgLlei4R3YLrxOlX4DM,"{'compound_code': '435G+RX Temon Kulon, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G435G+RX'}",4.5,ChIJY8wqjgLlei4R3YLrxOlX4DM,"['lodging', 'point_of_interest', 'establishment']",274,,https://www.google.com/maps/place/?q=place_id:ChIJY8wqjgLlei4R3YLrxOlX4DM,,
OPERATIONAL,"Cluster Pandawa B1, Dusun IV, Gotakan, Kec. Panjatan, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55655, Indonesia","{'location': {'lat': -7.894199400000001, 'lng': 110.1625974}, 'viewport': {'northeast': {'lat': -7.892862920107278, 'lng': 110.1639458798927}, 'southwest': {'lat': -7.895562579892721, 'lng': 110.1612462201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Omah Tentrem Wates,"[{'height': 859, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110868359546640119239"">A Google User</a>'], 'photo_reference': 'AUGGfZn5I0j9xILdqupF1Gna8CEC0NeNdK_vyKNbd7hp_URZ8Rgy3Sy4fsj5aKutTEyqKnRGFOTg-Nmn53WC_PTMsfh1CDWo5X1WAVk-SUh6yu4YrrWkeoRuu4DfrM8_FIRtk1p969ntFAIJOv1g1bzJtqX_4RIZl1MYEFKzR3Hgd1WwTN_O', 'width': 1170}]",ChIJh5peNn39ei4Rv36v8d2TjLk,"{'compound_code': '4547+82 Gotakan, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4547+82'}",5.0,ChIJh5peNn39ei4Rv36v8d2TjLk,"['lodging', 'point_of_interest', 'establishment']",6,,https://www.google.com/maps/place/?q=place_id:ChIJh5peNn39ei4Rv36v8d2TjLk,,
OPERATIONAL,"6429+J42, Soropati, Hargotirto, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.798489399999999, 'lng': 110.1177528}, 'viewport': {'northeast': {'lat': -7.796562170107277, 'lng': 110.1190074298927}, 'southwest': {'lat': -7.799261829892721, 'lng': 110.1163077701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Jio,,ChIJt6RHe8fvei4Ruji9WDvt_LQ,,4.5,ChIJt6RHe8fvei4Ruji9WDvt_LQ,"['lodging', 'point_of_interest', 'establishment']",2,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJt6RHe8fvei4Ruji9WDvt_LQ,,
OPERATIONAL,"Pripih, Hargomulyo, Kokap, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia","{'location': {'lat': -7.868727499999999, 'lng': 110.0624332}, 'viewport': {'northeast': {'lat': -7.867520770107277, 'lng': 110.0637385298927}, 'southwest': {'lat': -7.870220429892721, 'lng': 110.0610388701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Omah Pripih,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104097635314738851796"">A Google User</a>'], 'photo_reference': 'AUGGfZkkZOYY4J9eG2K6WiRc2GpxZEJT4ZNmtiMYGBnYNnyrYJ1V-2UVf6kZJgRAXqeQJjzOyCItK2dcMDvPuv7blB5Ej8VdP9JP30I19CSOZcGcqazKRZnHLEIV7QaBPu2sK_yldfUvtFIW-Q0RzB16W2f6vbJpGHbfal69qsrVqhP_bjg', 'width': 4032}]",ChIJt47HFX7lei4Rc6_fxOq87wk,"{'compound_code': '43J6+GX Hargomulyo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G43J6+GX'}",4.7,ChIJt47HFX7lei4Rc6_fxOq87wk,"['point_of_interest', 'establishment']",7,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJt47HFX7lei4Rc6_fxOq87wk,,
OPERATIONAL,"6429+Q9C, Unnamed Road, Soropati, Hargotirto, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.798057699999999, 'lng': 110.1183953}, 'viewport': {'northeast': {'lat': -7.796313670107278, 'lng': 110.1194923798927}, 'southwest': {'lat': -7.799013329892722, 'lng': 110.1167927201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Endro,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107319047601347525703"">A Google User</a>'], 'photo_reference': 'AUGGfZm3Y4U6CYainVva88YrcKqboLgEQLvGnlYyS-xb-YAjrDPKwD9GD4iSiSOK1vuHE2bbaOTQ15qKD4ADN1iZgyWxHHudVuIBBPwzN7xeC93H4MftqGI3SuAgMgvHVjgCfsBFC2qDe2K7jSAWHYyuPJRSOzHWYa5OxqLeHVDokyGjS0ov', 'width': 2560}]",ChIJqYp49vDvei4RmMI2x57ehbE,,5.0,ChIJqYp49vDvei4RmMI2x57ehbE,"['lodging', 'point_of_interest', 'establishment']",3,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJqYp49vDvei4RmMI2x57ehbE,,
OPERATIONAL,"6429+F4X, Soropati, Hargotirto, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.7987666, 'lng': 110.1178487}, 'viewport': {'northeast': {'lat': -7.796606750000001, 'lng': 110.1190798798927}, 'southwest': {'lat': -7.799486550000001, 'lng': 110.1163802201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Jemakir,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107437920889772335807"">A Google User</a>'], 'photo_reference': 'AUGGfZnq_himqP8FzC2fyRtec1_8a5_xpfs8ycZfoLGkx23Twi3lpPE4wnpgkwXNFew8i6CZqn73_lUSZmHLCP_ODofFlGRErL3olP-6y3SRMZ0t1-avzPnfU8zlmSWvh_MbF8ETrQQuipKlN0s6GcmdVrccLJCfw4zPKVyo0gVksiXbd7xt', 'width': 2448}]",ChIJw4t54sXvei4RxVob-2GfPhg,,4.6,ChIJw4t54sXvei4RxVob-2GfPhg,"['lodging', 'point_of_interest', 'establishment']",5,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJw4t54sXvei4RxVob-2GfPhg,,
OPERATIONAL,"Sokomoyo, Jatimulyo, Girimulyo, Kulon Progo Regency, Special Region of Yogyakarta 55674, Indonesia","{'location': {'lat': -7.751597899999999, 'lng': 110.1296447}, 'viewport': {'northeast': {'lat': -7.749859670107277, 'lng': 110.1311391298927}, 'southwest': {'lat': -7.752559329892721, 'lng': 110.1284394701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Omah Watu Blencong,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107089233260563596147"">lorensius hardi pranoto</a>'], 'photo_reference': 'AUGGfZl7nokaEsAueQ12-1nnhNStVuykTY17Td52UMdnioFgcJuUhfZjypd8Y1Lc2y2UrKYXIWg2Ncb1q2kaAqx9F3Wn2_guZvOmkpu5X36saLJ9t4RA29K-uhh4j6SHSeXl3EevAxq8ptW34S_2zu4nxFjky2fSkUogyFtXTJ5bi5u3BWbm', 'width': 4624}]",ChIJJbUcpCTuei4RDu_3E6rfIfw,"{'compound_code': '64XH+9V Jatimulyo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G64XH+9V'}",4.6,ChIJJbUcpCTuei4RDu_3E6rfIfw,"['lodging', 'point_of_interest', 'establishment']",150,,https://www.google.com/maps/place/?q=place_id:ChIJJbUcpCTuei4RDu_3E6rfIfw,,
OPERATIONAL,"6428+Q4W, RT.15/RW.07, Segajih, Hargotirto, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.7980111, 'lng': 110.1153281}, 'viewport': {'northeast': {'lat': -7.79686032010728, 'lng': 110.1168801798927}, 'southwest': {'lat': -7.799559979892724, 'lng': 110.1141805201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Iran Homestay,,ChIJ-VNkcEPvei4R1MUn4XTfbtc,,0.0,ChIJ-VNkcEPvei4R1MUn4XTfbtc,"['lodging', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ-VNkcEPvei4R1MUn4XTfbtc,,
OPERATIONAL,"Jl. KH Ahmad Dahlan, Jl. Wates - Purworejo KM.2 Sumberejo Triharjo Wates, Umbar, Triharjo, Gondokusuman, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651, Indonesia","{'location': {'lat': -7.875043100000001, 'lng': 110.1359083}, 'viewport': {'northeast': {'lat': -7.87366557010728, 'lng': 110.1372323298927}, 'southwest': {'lat': -7.876365229892723, 'lng': 110.1345326701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Terminal Wates Kulon Progo,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104656942760200987017"">kus wanto</a>'], 'photo_reference': 'AUGGfZlQ3O851DbxPX1JbtuL2pFLR3aUPxVh7ba8kHdk33wTPju5z8xeDm91Nrkn6pXyj8jyNyRBc0dhWWE-i3_LWizjvWlNfKvi2Udz_8B3N4Lr1sY-XuL8dGZUYhYxSjvN4dgC0MdjuS5YEZtPywAbpRM5Pvh2dTgPqOSWtreKotyQDdh1', 'width': 4160}]",ChIJF-9n6Sblei4RIoyHEFl7zPU,"{'compound_code': '44FP+X9 Triharjo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G44FP+X9'}",3.8,ChIJF-9n6Sblei4RIoyHEFl7zPU,"['lodging', 'point_of_interest', 'establishment']",95,,https://www.google.com/maps/place/?q=place_id:ChIJF-9n6Sblei4RIoyHEFl7zPU,,
OPERATIONAL,"Jl. KH. Wahid Hasyim No.16, Conegaran, Triharjo, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651, Indonesia","{'location': {'lat': -7.8929057, 'lng': 110.1345198}, 'viewport': {'northeast': {'lat': -7.891536270107277, 'lng': 110.1358722798927}, 'southwest': {'lat': -7.894235929892721, 'lng': 110.1331726201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Griya Tetirah Syariah Mitra RedDoorz,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113146534252711132527"">A Google User</a>'], 'photo_reference': 'AUGGfZnhvCPSu4ICG94E_IkUxg7Iow_YEx1iMJyoL5Zr-9h4Rbligr8vbiOpwsMyB_-FWBmnOYA6wUvLBMhCVnvtt4OFjkVnzqFCBgMkEVKCLPoDi6GNhb7wT8cwQ6o-gZ8lhlguFFT71KbkGFKllma2CTsUknEF9NeAzn6yLB4sOzeu8S_b', 'width': 1024}]",ChIJBexXpmjjei4RYRJehqB6dIo,"{'compound_code': '444M+RR Triharjo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G444M+RR'}",3.8,ChIJBexXpmjjei4RYRJehqB6dIo,"['lodging', 'point_of_interest', 'establishment']",44,,https://www.google.com/maps/place/?q=place_id:ChIJBexXpmjjei4RYRJehqB6dIo,,
OPERATIONAL,"6428+6QJ, Soropati, Hargotirto, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.799424899999999, 'lng': 110.1168863}, 'viewport': {'northeast': {'lat': -7.797534770107278, 'lng': 110.1176854298927}, 'southwest': {'lat': -7.800234429892722, 'lng': 110.1149857701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Jemiran,,ChIJj1aZp8Tvei4Rvt8Qw5wEYio,,4.5,ChIJj1aZp8Tvei4Rvt8Qw5wEYio,"['lodging', 'point_of_interest', 'establishment']",2,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJj1aZp8Tvei4Rvt8Qw5wEYio,,
OPERATIONAL,"Ngringit, Palihan, Temon, Kulon Progo Regency, Special Region of Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8861016, 'lng': 110.062874}, 'viewport': {'northeast': {'lat': -7.884864720107277, 'lng': 110.0642130798927}, 'southwest': {'lat': -7.887564379892721, 'lng': 110.0615134201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Modern House YIA,"[{'height': 1073, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111160050827815019343"">A Google User</a>'], 'photo_reference': 'AUGGfZkbug3ORa0QuqhZPTwHvHNVSBEEyWxwOAvo_M58PXR4ItcmdVK4UiQJs0EDKS1OyzmTVBmJBvkReucBjYOe3XC5rVreas2DUK35Q28War9ut-Np6NAJMintgSP8M-_JSD3J_0Jbz-kN3cuhWWmE_e5ftItIpFzxmCotmb4iFBhEr34-', 'width': 1280}]",ChIJq5RktOrlei4R2jB9bLgkyrU,"{'compound_code': '4377+G4 Palihan, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4377+G4'}",4.6,ChIJq5RktOrlei4R2jB9bLgkyrU,"['lodging', 'point_of_interest', 'establishment']",79,,https://www.google.com/maps/place/?q=place_id:ChIJq5RktOrlei4R2jB9bLgkyrU,,
OPERATIONAL,"Sremo lor RT.39/RW.14, Sremo Lor, Hargowilis, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.8192846, 'lng': 110.1219168}, 'viewport': {'northeast': {'lat': -7.817903470107278, 'lng': 110.1233182298927}, 'southwest': {'lat': -7.820603129892722, 'lng': 110.1206185701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Wibisono 4,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107386392152659756238"">A Google User</a>'], 'photo_reference': 'AUGGfZnJa-oSFx0jnBCLBfEI84HjkNsUCwa3vEEB_Xhb6tyOgEwVkmRy_AhXwAu9RlhIJvAfiRupjGncLakJAWma4x7gN-wFWw3y8M5v2NpTcc8RrvF76_yR_csDNDrOsCPelSlYyOxseR-On2_EntpTBquIsjxIp5ZsRYpqfeJ5NxCVlkVP', 'width': 3060}]",ChIJn7qRj2nlei4R1GyRTvVQ_mM,"{'compound_code': '54JC+7Q Hargowilis, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G54JC+7Q'}",5.0,ChIJn7qRj2nlei4R1GyRTvVQ_mM,"['lodging', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJn7qRj2nlei4R1GyRTvVQ_mM,,
OPERATIONAL,"54V6+8F5, RT.15/RW.07, Segajih, Hargotirto, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.8067443, 'lng': 110.1112234}, 'viewport': {'northeast': {'lat': -7.805326320107276, 'lng': 110.1125465298927}, 'southwest': {'lat': -7.808025979892721, 'lng': 110.1098468701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Jemiran,,ChIJ7a1m7U_vei4RU0Hn_01K4-c,,0.0,ChIJ7a1m7U_vei4RU0Hn_01K4-c,"['lodging', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ7a1m7U_vei4RU0Hn_01K4-c,,
OPERATIONAL,"Tanggalan, Palihan, Temon, Kulon Progo Regency, Special Region of Yogyakarta 55654, Indonesia","{'location': {'lat': -7.888812499999999, 'lng': 110.0580625}, 'viewport': {'northeast': {'lat': -7.887494320107279, 'lng': 110.0594025298927}, 'southwest': {'lat': -7.890193979892723, 'lng': 110.0567028701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92418 Daffalvin Homestay Syariah,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105726940946430669014"">A Google User</a>'], 'photo_reference': 'AUGGfZkd14yvVhbD29VcpTQjKTN9aP0bnuQrxr8SOChlG-nK3bwgapP5RBxkHu0qNgPG8qJB-YQljREkcISdFrouIIA7IB4mVPtjgFIYDFuqMM0QARIWuhCGddofSald1pms-ObCTfY-Q8PJRIsEgNmhTSkaN84l0T_iTri8gvZCotvLByYK', 'width': 640}]",ChIJfSBp1FHlei4RK4_YySV8V88,"{'compound_code': '4365+F6 Palihan, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4365+F6'}",4.7,ChIJfSBp1FHlei4RK4_YySV8V88,"['lodging', 'point_of_interest', 'establishment']",107,,https://www.google.com/maps/place/?q=place_id:ChIJfSBp1FHlei4RK4_YySV8V88,,
OPERATIONAL,"54VJ+24, Clapar 2, Hargowilis, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653, Indonesia","{'location': {'lat': -7.8064118, 'lng': 110.1312263}, 'viewport': {'northeast': {'lat': -7.805282970107277, 'lng': 110.1326525798927}, 'southwest': {'lat': -7.807982629892721, 'lng': 110.1299529201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kalibiru_Arimbi_Homestay,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118335406633197669926"">A Google User</a>'], 'photo_reference': 'AUGGfZlLOAexk0LzE3DjJ-k1Wy18JBWjWRl-PdwNihywwu7rr7HDo5l_eFE2HPv2DuchITFkkLmnbNBlWutesXtTZoTOca2G5ejGspoVpRj9dDoFnNmCAwfEzV0xguNhheU0svHp9hmIp4JFB8la4hC3IwJyLJu0Mjb3VDJVYkqCtaWoSAWt', 'width': 3060}]",ChIJjZjyUnLvei4RDkB8eIAZXus,,4.8,ChIJjZjyUnLvei4RDkB8eIAZXus,"['lodging', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJjZjyUnLvei4RDkB8eIAZXus,,
OPERATIONAL,"Candi Wetan, Karangwuluh, Temon, Kulon Progo Regency, Special Region of Yogyakarta 55654, Indonesia","{'location': {'lat': -7.871873399999999, 'lng': 110.0532666}, 'viewport': {'northeast': {'lat': -7.870355270107277, 'lng': 110.0546391798927}, 'southwest': {'lat': -7.873054929892721, 'lng': 110.0519395201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz @ Omah Candi Sari near Airport YIA,"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111974486365782786485"">Puro Sari</a>'], 'photo_reference': 'AUGGfZmftCS9Bp3ZpDb2JeuXRjtuT5UFEtq4ylmhW9FGfHy46kZdO460_KeWjQs5HCJuxhVGm-Fts-Z7P8Dka4H-jNglBMoXfUemYq5tLw6SQLJbThLF3Howfqj3psAW_aaj8VaPXv4HSPOPJZtBfXEZepExb2V6b2eqTL8aPpuM5qPz7Nki', 'width': 12000}]",ChIJP6w7gmHlei4RU_G9D9Ddbh8,"{'compound_code': '43H3+68 Karangwuluh, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G43H3+68'}",4.8,ChIJP6w7gmHlei4RU_G9D9Ddbh8,"['lodging', 'point_of_interest', 'establishment']",74,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJP6w7gmHlei4RU_G9D9Ddbh8,,
